log_id,item_id,user_id,log_type,quantity_changed,stock_after_change,reference_so_id,notes,timestamp
2670,448,1,RESTOCK,14,37,1092.0,Stock received from supplier,2025-05-18 09:00:00
2671,449,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2672,449,1,RESTOCK,10,20,1093.0,Stock received from supplier,2024-01-21 09:00:00
2673,449,3,SALE,-1,19,,Ref: sales_id=944,2025-02-08 12:02:10
2674,449,1,RESTOCK,13,32,1094.0,Stock received from supplier,2025-06-04 09:00:00
2675,450,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2676,450,1,RESTOCK,10,20,1096.0,Stock received from supplier,2024-08-01 09:00:00
2677,450,1,RESTOCK,12,32,1098.0,Stock received from supplier,2025-09-02 09:00:00
2678,451,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2679,451,1,RESTOCK,12,22,1099.0,Stock received from supplier,2024-01-11 09:00:00
2680,451,3,SALE,-1,21,,Ref: sales_id=951,2025-02-08 10:04:42
2681,451,1,RESTOCK,10,31,1100.0,Stock received from supplier,2025-05-27 09:00:00
2682,452,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2683,452,1,RESTOCK,14,24,1101.0,Stock received from supplier,2024-01-07 09:00:00
2684,452,3,SALE,-1,23,,Ref: sales_id=834,2025-01-14 11:15:44
2685,452,1,RESTOCK,9,32,1102.0,Stock received from supplier,2025-05-21 09:00:00
2686,453,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2687,453,1,RESTOCK,8,18,1103.0,Stock received from supplier,2024-01-13 09:00:00
2688,453,4,SALE,-1,17,,Ref: sales_id=775,2024-12-18 16:04:05
2689,453,2,SALE,-1,16,,Ref: sales_id=1197,2025-06-24 12:39:55
2690,453,4,SALE,-1,15,,Ref: sales_id=1277,2025-08-03 17:26:13
2691,454,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2692,454,4,SALE,-1,9,,Ref: sales_id=902,2025-01-28 12:36:57
2693,454,2,RETURN,1,10,,Customer return of sales_id=902,2025-02-03 12:36:57
2694,454,1,RESTOCK,12,22,1106.0,Stock received from supplier,2025-05-29 09:00:00
2695,455,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2696,455,1,RESTOCK,13,23,1107.0,Stock received from supplier,2024-01-16 09:00:00
2697,455,3,SALE,-1,22,,Ref: sales_id=808,2024-12-27 16:45:04
2698,455,1,RESTOCK,12,34,1108.0,Stock received from supplier,2025-06-03 09:00:00
2699,456,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2700,456,1,RESTOCK,10,20,1109.0,Stock received from supplier,2024-01-08 09:00:00
2701,456,2,SALE,-1,19,,Ref: sales_id=189,2024-04-19 13:57:59
2702,456,1,RESTOCK,13,32,1110.0,Stock received from supplier,2025-05-25 09:00:00
2703,457,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2704,457,1,RESTOCK,8,18,1111.0,Stock received from supplier,2024-01-19 09:00:00
2705,457,2,SALE,-1,17,,Ref: sales_id=531,2024-11-14 15:36:43
2706,457,1,RESTOCK,13,30,1112.0,Stock received from supplier,2025-05-29 09:00:00
2707,458,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2708,458,4,SALE,-3,7,,Ref: sales_id=952,2025-02-08 13:39:22
2709,458,1,RESTOCK,11,18,1114.0,Stock received from supplier,2025-05-30 09:00:00
2710,459,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2711,459,1,RESTOCK,13,23,1115.0,Stock received from supplier,2024-01-14 09:00:00
2712,459,4,SALE,-1,22,,Ref: sales_id=34,2024-01-18 10:27:50
2713,459,1,RESTOCK,8,30,1116.0,Stock received from supplier,2025-05-26 09:00:00
2714,460,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2715,460,1,RESTOCK,12,22,1117.0,Stock received from supplier,2024-01-08 09:00:00
2716,460,2,SALE,-1,21,,Ref: sales_id=365,2024-08-08 09:17:12
2717,460,1,RESTOCK,13,34,1118.0,Stock received from supplier,2025-05-17 09:00:00
2718,461,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2719,461,1,RESTOCK,10,20,1119.0,Stock received from supplier,2024-01-15 09:00:00
2720,461,4,SALE,-1,19,,Ref: sales_id=532,2024-11-14 17:27:49
2721,461,4,DAMAGED_LOST,-3,16,,Damaged/lost during handling (periodic check),2025-04-04 00:00:00
2722,462,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2723,462,1,RESTOCK,14,24,1121.0,Stock received from supplier,2024-01-11 09:00:00
2724,462,4,SALE,-1,23,,Ref: sales_id=942,2025-02-08 10:12:36
2725,462,1,RESTOCK,14,37,1122.0,Stock received from supplier,2025-05-25 09:00:00
2726,463,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2727,463,1,RESTOCK,8,18,1123.0,Stock received from supplier,2024-01-21 09:00:00
2728,463,4,SALE,-1,17,,Ref: sales_id=1366,2025-10-27 12:43:45
2729,464,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2730,464,1,RESTOCK,13,23,1125.0,Stock received from supplier,2024-01-17 09:00:00
2731,464,2,SALE,-2,21,,Ref: sales_id=846,2025-01-15 14:25:03
2732,464,2,SALE,-2,19,,Ref: sales_id=1167,2025-05-31 16:30:49
2733,465,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2734,465,1,RESTOCK,8,18,1127.0,Stock received from supplier,2024-01-06 09:00:00
2735,465,2,SALE,-2,16,,Ref: sales_id=978,2025-02-15 16:40:57
2736,465,1,RESTOCK,12,28,1128.0,Stock received from supplier,2025-05-24 09:00:00
2737,466,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2738,466,1,RESTOCK,8,18,1129.0,Stock received from supplier,2024-01-19 09:00:00
2739,466,4,SALE,-1,17,,Ref: sales_id=524,2024-11-04 16:30:48
2740,466,2,SALE,-1,16,,Ref: sales_id=1170,2025-06-03 16:20:07
2741,466,1,RESTOCK,14,30,1130.0,Stock received from supplier,2025-06-04 09:00:00
2742,467,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2743,467,3,SALE,-1,9,,Ref: sales_id=408,2024-09-14 12:25:55
2744,467,1,RESTOCK,12,21,1132.0,Stock received from supplier,2025-06-03 09:00:00
2745,468,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2746,468,4,SALE,-1,9,,Ref: sales_id=293,2024-06-24 10:31:07
2747,469,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2748,469,1,RESTOCK,10,20,1135.0,Stock received from supplier,2024-01-10 09:00:00
2749,469,3,SALE,-3,17,,Ref: sales_id=1075,2025-03-27 15:43:15
2750,469,4,SALE,-3,14,,Ref: sales_id=1119,2025-05-12 10:21:45
2751,469,1,RESTOCK,9,23,1136.0,Stock received from supplier,2025-05-29 09:00:00
2752,470,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2753,470,1,RESTOCK,13,23,1137.0,Stock received from supplier,2024-01-13 09:00:00
2754,470,4,SALE,-3,20,,Ref: sales_id=838,2025-01-14 10:06:56
2755,470,1,RESTOCK,9,29,1138.0,Stock received from supplier,2025-05-26 09:00:00
2756,471,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2757,471,1,RESTOCK,10,20,1139.0,Stock received from supplier,2024-01-10 09:00:00
2758,471,4,SALE,-1,19,,Ref: sales_id=530,2024-11-14 14:19:43
2759,471,1,RESTOCK,10,29,1140.0,Stock received from supplier,2025-05-27 09:00:00
2760,472,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2761,472,1,RESTOCK,9,19,1141.0,Stock received from supplier,2024-01-13 09:00:00
2762,472,4,SALE,-3,16,,Ref: sales_id=836,2025-01-14 10:42:08
2763,473,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2764,473,1,RESTOCK,10,20,1143.0,Stock received from supplier,2024-01-11 09:00:00
2765,473,4,SALE,-3,17,,Ref: sales_id=912,2025-01-30 10:07:16
2766,473,1,RESTOCK,10,27,1144.0,Stock received from supplier,2025-05-27 09:00:00
2767,474,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2768,474,1,RESTOCK,9,19,1145.0,Stock received from supplier,2024-01-07 09:00:00
2769,474,3,SALE,-1,18,,Ref: sales_id=526,2024-11-04 17:19:35
2770,474,1,RESTOCK,11,29,1146.0,Stock received from supplier,2025-05-18 09:00:00
2771,475,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2772,475,1,RESTOCK,10,20,1147.0,Stock received from supplier,2024-01-15 09:00:00
2773,475,2,SALE,-1,19,,Ref: sales_id=987,2025-02-15 13:19:49
2774,475,1,RESTOCK,12,31,1148.0,Stock received from supplier,2025-06-01 09:00:00
2775,475,3,SALE,-1,30,,Ref: sales_id=1241,2025-07-14 14:18:00
2776,475,4,SALE,-1,29,,Ref: sales_id=1319,2025-08-24 12:56:15
2777,476,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2778,476,3,SALE,-1,9,,Ref: sales_id=260,2024-06-04 12:49:21
2779,476,1,RESTOCK,14,23,1150.0,Stock received from supplier,2025-06-08 09:00:00
2780,477,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2781,477,1,RESTOCK,9,19,1151.0,Stock received from supplier,2024-01-20 09:00:00
2782,477,2,SALE,-1,18,,Ref: sales_id=1368,2025-10-27 16:28:46
2783,478,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2784,478,2,SALE,-1,9,,Ref: sales_id=529,2024-11-14 10:21:50
2785,478,1,RESTOCK,8,17,1154.0,Stock received from supplier,2025-05-22 09:00:00
2786,479,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2787,479,1,RESTOCK,8,18,1155.0,Stock received from supplier,2024-01-11 09:00:00
2788,479,4,SALE,-1,17,,Ref: sales_id=786,2024-12-21 17:08:43
2789,479,1,RESTOCK,12,29,1156.0,Stock received from supplier,2025-05-22 09:00:00
2790,480,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2791,480,1,RESTOCK,14,24,1157.0,Stock received from supplier,2024-01-20 09:00:00
2792,480,1,RESTOCK,12,36,1158.0,Stock received from supplier,2025-06-05 09:00:00
2793,480,4,SALE,-2,34,,Ref: sales_id=1236,2025-07-13 09:27:32
2794,480,4,SALE,-2,32,,Ref: sales_id=1360,2025-10-20 10:37:23
2795,481,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2796,481,1,RESTOCK,12,22,1159.0,Stock received from supplier,2024-01-10 09:00:00
2797,481,2,SALE,-1,21,,Ref: sales_id=689,2024-12-04 13:44:02
2798,481,1,RESTOCK,12,33,1160.0,Stock received from supplier,2025-05-29 09:00:00
2799,482,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2800,482,1,RESTOCK,14,24,1161.0,Stock received from supplier,2024-01-14 09:00:00
2801,482,2,SALE,-1,23,,Ref: sales_id=109,2024-02-15 13:32:22
2802,482,2,DAMAGED_LOST,-2,21,,Damaged/lost during handling (periodic check),2024-09-22 00:00:00
2803,482,1,RESTOCK,11,32,1162.0,Stock received from supplier,2025-05-26 09:00:00
2804,483,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2805,483,3,SALE,-1,9,,Ref: sales_id=329,2024-07-13 08:32:27
2806,483,1,RESTOCK,8,17,1164.0,Stock received from supplier,2025-05-25 09:00:00
2807,484,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2808,484,1,RESTOCK,9,19,1165.0,Stock received from supplier,2024-01-10 09:00:00
2809,484,4,SALE,-2,17,,Ref: sales_id=877,2025-01-23 16:55:47
2810,484,1,RESTOCK,9,26,1166.0,Stock received from supplier,2025-05-21 09:00:00
2811,484,3,SALE,-2,24,,Ref: sales_id=1284,2025-08-07 14:23:38
2812,484,4,SALE,-2,22,,Ref: sales_id=1316,2025-08-22 09:13:42
2813,484,2,SALE,-2,20,,Ref: sales_id=1394,2025-12-03 10:58:40
2814,485,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2815,485,1,RESTOCK,8,18,1167.0,Stock received from supplier,2024-01-19 09:00:00
2816,485,3,SALE,-1,17,,Ref: sales_id=706,2024-12-09 13:49:45
2817,485,3,SALE,-1,16,,Ref: sales_id=702,2024-12-09 15:27:29
2818,486,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2819,486,1,RESTOCK,12,22,1169.0,Stock received from supplier,2024-01-25 09:00:00
2820,486,2,SALE,-1,21,,Ref: sales_id=873,2025-01-22 08:44:50
2821,486,1,RESTOCK,11,32,1170.0,Stock received from supplier,2025-06-09 09:00:00
2822,487,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2823,487,1,RESTOCK,13,23,1171.0,Stock received from supplier,2024-01-15 09:00:00
2824,487,3,SALE,-2,21,,Ref: sales_id=36,2024-01-19 17:49:48
2825,487,1,RESTOCK,12,33,1172.0,Stock received from supplier,2025-05-28 09:00:00
2826,488,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2827,488,3,SALE,-2,8,,Ref: sales_id=35,2024-01-19 09:13:26
2828,488,1,RESTOCK,14,22,1173.0,Stock received from supplier,2024-01-21 09:00:00
2829,488,4,SALE,-2,20,,Ref: sales_id=1102,2025-05-05 17:44:55
2830,488,1,RESTOCK,13,33,1174.0,Stock received from supplier,2025-06-08 09:00:00
2831,489,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2832,489,1,RESTOCK,11,21,1175.0,Stock received from supplier,2024-01-12 09:00:00
2833,489,1,RESTOCK,8,29,1176.0,Stock received from supplier,2025-05-27 09:00:00
2834,489,2,SALE,-1,28,,Ref: sales_id=1361,2025-10-20 12:27:38
2835,490,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2836,490,1,RESTOCK,8,18,1177.0,Stock received from supplier,2024-01-25 09:00:00
2837,490,3,SALE,-1,17,,Ref: sales_id=1385,2025-11-05 10:06:00
2838,491,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2839,491,1,RESTOCK,10,20,1179.0,Stock received from supplier,2024-01-14 09:00:00
2840,491,3,SALE,-2,18,,Ref: sales_id=141,2024-03-05 14:39:08
2841,492,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2842,492,1,RESTOCK,14,24,1181.0,Stock received from supplier,2024-01-14 09:00:00
2843,492,4,SALE,-1,23,,Ref: sales_id=1067,2025-03-25 17:06:32
2844,492,1,RESTOCK,14,37,1182.0,Stock received from supplier,2025-05-24 09:00:00
2845,493,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2846,493,3,SALE,-1,9,,Ref: sales_id=129,2024-02-26 14:53:46
2847,493,4,SALE,-1,8,,Ref: sales_id=1093,2025-05-01 14:57:01
2848,494,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2849,494,1,RESTOCK,12,22,1185.0,Stock received from supplier,2024-01-18 09:00:00
2850,494,1,RESTOCK,11,33,1186.0,Stock received from supplier,2025-05-29 09:00:00
2851,494,3,SALE,-1,32,,Ref: sales_id=1367,2025-10-27 09:03:18
2852,495,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2853,495,1,RESTOCK,14,24,1187.0,Stock received from supplier,2024-01-08 09:00:00
2854,495,3,SALE,-3,21,,Ref: sales_id=1379,2025-10-30 08:24:39
2855,496,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2856,496,1,RESTOCK,11,21,1189.0,Stock received from supplier,2024-01-16 09:00:00
2857,496,1,RESTOCK,10,31,1190.0,Stock received from supplier,2024-08-02 09:00:00
2858,496,1,RESTOCK,8,39,1191.0,Stock received from supplier,2025-02-13 09:00:00
2859,496,1,RESTOCK,9,48,1192.0,Stock received from supplier,2025-09-06 09:00:00
2860,497,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2861,497,1,RESTOCK,12,22,1193.0,Stock received from supplier,2024-01-12 09:00:00
2862,497,3,SALE,-1,21,,Ref: sales_id=252,2024-06-03 15:27:02
2863,497,1,RESTOCK,8,29,1194.0,Stock received from supplier,2025-05-21 09:00:00
2864,497,2,SALE,-1,28,,Ref: sales_id=1252,2025-07-23 11:27:55
2865,498,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2866,498,1,RESTOCK,12,22,1195.0,Stock received from supplier,2024-01-05 09:00:00
2867,498,2,SALE,-2,20,,Ref: sales_id=908,2025-01-30 09:06:40
2868,498,1,RESTOCK,8,28,1196.0,Stock received from supplier,2025-05-27 09:00:00
2869,499,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2870,499,1,RESTOCK,13,23,1197.0,Stock received from supplier,2024-01-25 09:00:00
2871,499,2,SALE,-1,22,,Ref: sales_id=340,2024-07-23 09:00:09
2872,499,2,SALE,-1,21,,Ref: sales_id=1065,2025-03-25 16:10:18
2873,499,1,RESTOCK,9,30,1198.0,Stock received from supplier,2025-06-12 09:00:00
2874,500,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2875,500,1,RESTOCK,12,22,1199.0,Stock received from supplier,2024-01-05 09:00:00
2876,500,4,SALE,-1,21,,Ref: sales_id=356,2024-08-03 08:49:02
2877,500,1,RESTOCK,9,30,1200.0,Stock received from supplier,2025-05-18 09:00:00
2878,501,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2879,501,1,RESTOCK,10,20,1201.0,Stock received from supplier,2024-01-09 09:00:00
2880,501,2,SALE,-1,19,,Ref: sales_id=44,2024-01-22 12:27:09
2881,501,1,RESTOCK,12,31,1202.0,Stock received from supplier,2025-05-22 09:00:00
2882,501,4,SALE,-1,30,,Ref: sales_id=1213,2025-07-04 11:32:27
2883,502,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2884,502,1,RESTOCK,11,21,1203.0,Stock received from supplier,2024-01-10 09:00:00
2885,502,2,SALE,-2,19,,Ref: sales_id=446,2024-09-26 16:39:51
2886,503,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2887,503,2,SALE,-2,8,,Ref: sales_id=833,2025-01-14 14:26:30
2888,503,1,RESTOCK,10,18,1206.0,Stock received from supplier,2025-05-21 09:00:00
2889,504,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2890,504,1,RESTOCK,13,23,1207.0,Stock received from supplier,2024-01-12 09:00:00
2891,504,2,SALE,-1,22,,Ref: sales_id=335,2024-07-16 17:15:56
2892,504,1,RESTOCK,12,34,1208.0,Stock received from supplier,2025-05-21 09:00:00
2893,505,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2894,505,1,RESTOCK,13,23,1209.0,Stock received from supplier,2024-01-09 09:00:00
2895,505,3,SALE,-1,22,,Ref: sales_id=933,2025-02-03 10:04:07
2896,505,4,SALE,-1,21,,Ref: sales_id=1116,2025-05-11 17:30:51
2897,505,1,RESTOCK,14,35,1210.0,Stock received from supplier,2025-05-30 09:00:00
2898,505,3,SALE,-1,34,,Ref: sales_id=1198,2025-06-24 08:46:15
2899,506,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2900,506,1,RESTOCK,11,21,1211.0,Stock received from supplier,2024-01-19 09:00:00
2901,506,3,SALE,-1,20,,Ref: sales_id=934,2025-02-03 17:35:43
2902,506,1,RESTOCK,14,34,1212.0,Stock received from supplier,2025-06-07 09:00:00
2903,507,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2904,507,1,RESTOCK,12,22,1213.0,Stock received from supplier,2024-01-10 09:00:00
2905,507,3,SALE,-1,21,,Ref: sales_id=861,2025-01-17 11:39:28
2906,507,1,RESTOCK,10,31,1214.0,Stock received from supplier,2025-05-23 09:00:00
2907,508,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2908,508,1,RESTOCK,13,23,1215.0,Stock received from supplier,2024-01-19 09:00:00
2909,508,3,SALE,-1,22,,Ref: sales_id=316,2024-07-04 16:49:15
2910,508,1,RESTOCK,9,31,1216.0,Stock received from supplier,2025-06-04 09:00:00
2911,509,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2912,509,1,RESTOCK,11,21,1217.0,Stock received from supplier,2024-01-11 09:00:00
2913,509,3,SALE,-2,19,,Ref: sales_id=1073,2025-03-27 08:23:38
2914,509,1,RESTOCK,10,29,1218.0,Stock received from supplier,2025-05-25 09:00:00
2915,510,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2916,510,2,SALE,-2,8,,Ref: sales_id=1071,2025-03-27 17:01:42
2917,510,2,RETURN,2,10,,Customer return of sales_id=1071,2025-04-01 17:01:42
2918,510,1,RESTOCK,10,20,1220.0,Stock received from supplier,2025-06-03 09:00:00
2919,511,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2920,511,1,RESTOCK,9,19,1221.0,Stock received from supplier,2024-01-07 09:00:00
2921,511,4,SALE,-2,17,,Ref: sales_id=707,2024-12-09 14:16:28
2922,511,3,SALE,-2,15,,Ref: sales_id=1248,2025-07-21 10:18:14
2923,512,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2924,512,1,RESTOCK,14,24,1223.0,Stock received from supplier,2024-01-07 09:00:00
2925,512,2,SALE,-1,23,,Ref: sales_id=840,2025-01-14 16:22:51
2926,512,3,SALE,-1,22,,Ref: sales_id=954,2025-02-08 15:42:08
2927,512,1,RESTOCK,13,35,1224.0,Stock received from supplier,2025-05-23 09:00:00
2928,512,4,SALE,-1,34,,Ref: sales_id=1280,2025-08-05 16:21:57
2929,513,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2930,513,1,RESTOCK,9,19,1225.0,Stock received from supplier,2024-01-07 09:00:00
2931,513,3,SALE,-1,18,,Ref: sales_id=46,2024-01-22 16:10:50
2932,513,2,SALE,-1,17,,Ref: sales_id=1287,2025-08-08 10:27:20
2933,513,3,SALE,-1,16,,Ref: sales_id=1397,2025-12-03 12:41:50
2934,514,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2935,514,1,RESTOCK,13,23,1227.0,Stock received from supplier,2024-01-14 09:00:00
2936,514,4,SALE,-2,21,,Ref: sales_id=881,2025-01-23 15:19:26
2937,514,1,RESTOCK,11,32,1228.0,Stock received from supplier,2025-06-01 09:00:00
2938,515,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2939,515,1,RESTOCK,9,19,1229.0,Stock received from supplier,2024-01-08 09:00:00
2940,515,3,SALE,-1,18,,Ref: sales_id=996,2025-02-17 09:14:22
2941,515,1,RESTOCK,11,29,1230.0,Stock received from supplier,2025-05-26 09:00:00
2942,516,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2943,516,1,RESTOCK,14,24,1231.0,Stock received from supplier,2024-01-10 09:00:00
2944,516,4,SALE,-1,23,,Ref: sales_id=921,2025-01-31 17:35:36
2945,516,1,RESTOCK,14,37,1232.0,Stock received from supplier,2025-05-27 09:00:00
2946,517,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2947,517,1,RESTOCK,14,24,1233.0,Stock received from supplier,2024-01-18 09:00:00
